LGA_old,repDS,year,LGA,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,round,peak,simday,llins1,mortality,kill_rate,block_initial
Nasarawa-Eggon,Alkaleri,2024,Nasarawa-Eggon,0.9,0.866666667,0.806896552,0.856097561,2,july,1646,PBO,0.497648158,0.746451112,0.65
Chanchaga,Keana,2022,Chanchaga,0.446716365,0.226438024,0.252403181,0.425418569,1,august,953,PBO,0.393820889,0.73959027,0.65
Chanchaga,Keana,2025,Chanchaga,0.446716365,0.226438024,0.252403181,0.425418569,2,august,2048,PBO,0.393820889,0.73959027,0.65
Toto,Keana,2021,Toto,0.865488248,0.750084121,0.638902973,0.819833305,1,august,588,PBO,0.39100856,0.739304542,0.65
Toto,Keana,2024,Toto,0.865488248,0.750084121,0.638902973,0.819833305,2,august,1683,PBO,0.39100856,0.739304542,0.65
Wamba,Alkaleri,2021,Wamba,1,0.65,0.934375,1,1,july,551,PBO,0.418578169,0.741814955,0.65
Wamba,Alkaleri,2024,Wamba,1,0.65,0.934375,1,2,july,1646,PBO,0.418578169,0.741814955,0.65
Agaie,Oke-Ero,2022,Agaie,0.509325571,0.389258964,0.338493542,0.46165788,1,july,916,PBO,0.469310553,0.745121348,0.65
Agaie,Oke-Ero,2025,Agaie,0.509325571,0.389258964,0.338493542,0.46165788,2,july,2011,PBO,0.469310553,0.745121348,0.65
Agwara,Birnin Kebbi,2022,Agwara,1,0.799457519,0.695471945,1,1,august,953,PBO,0.513248554,0.747067471,0.670022422
Agwara,Birnin Kebbi,2025,Agwara,1,0.799457519,0.695471945,1,2,august,2048,PBO,0.513248554,0.747067471,0.670022422
Bida,Oke-Ero,2022,Bida,0.508695652,0.236363637,0.202222223,0.443181818,1,july,916,PBO,0.354220152,0.734778553,0.65
Bida,Oke-Ero,2025,Bida,0.508695652,0.236363637,0.202222223,0.443181818,2,july,2011,PBO,0.354220152,0.734778553,0.65
Bosso,Keana,2022,Bosso,0.467928741,0.413877422,0.348914051,0.518575719,1,august,953,PBO,0.45101388,0.744087308,0.65
Bosso,Keana,2025,Bosso,0.467928741,0.413877422,0.348914051,0.518575719,2,august,2048,PBO,0.45101388,0.744087308,0.65
Edati,Oke-Ero,2022,Edati,0.611764706,0.4875,0.346666667,0.697101449,1,july,916,PBO,0.417118573,0.741696977,0.65
Edati,Oke-Ero,2025,Edati,0.611764706,0.4875,0.346666667,0.697101449,2,july,2011,PBO,0.417118573,0.741696977,0.65
Gbako,Oke-Ero,2022,Gbako,0.216666667,0.157575757,0.338493542,0.183333333,1,july,916,PBO,0.413494411,0.74139739,0.65
Gbako,Oke-Ero,2025,Gbako,0.216666667,0.157575757,0.338493542,0.183333333,2,july,2011,PBO,0.413494411,0.74139739,0.65
Gurara,Oke-Ero,2022,Gurara,0.509325571,0.389258964,0.338493542,0.46165788,1,july,916,PBO,0.530491978,0.747669649,0.697881299
Gurara,Oke-Ero,2025,Gurara,0.509325571,0.389258964,0.338493542,0.46165788,2,july,2011,PBO,0.530491978,0.747669649,0.697881299
Katcha,Oke-Ero,2022,Katcha,0.494652891,0.160659779,0.17213794,0.403616907,1,july,916,PBO,0.42622003,0.742408635,0.65
Katcha,Oke-Ero,2025,Katcha,0.494652891,0.160659779,0.17213794,0.403616907,2,july,2011,PBO,0.42622003,0.742408635,0.65
Kontagora,Oke-Ero,2022,Kontagora,0.408528961,0.210008481,0.178191165,0.357187069,1,july,916,PBO,0.60860437,0.74963463,0.797715733
Kontagora,Oke-Ero,2025,Kontagora,0.408528961,0.210008481,0.178191165,0.357187069,2,july,2011,PBO,0.60860437,0.74963463,0.797715733
Lapai,Oke-Ero,2022,Lapai,0.509325571,0.389258964,0.338493542,0.46165788,1,july,916,PBO,0.420239724,0.74194743,0.65
Lapai,Oke-Ero,2025,Lapai,0.509325571,0.389258964,0.338493542,0.46165788,2,july,2011,PBO,0.420239724,0.74194743,0.65
Lavun,Oke-Ero,2022,Lavun,0.443102648,0.372330316,0.229074099,0.403254241,1,july,916,PBO,0.535336764,0.747825501,0.705289528
Lavun,Oke-Ero,2025,Lavun,0.443102648,0.372330316,0.229074099,0.403254241,2,july,2011,PBO,0.535336764,0.747825501,0.705289528
Magama,Oke-Ero,2022,Magama,0.4578401,0.299851665,0.239970944,0.453197222,1,july,916,PBO,0.472155733,0.745268762,0.65
Magama,Oke-Ero,2025,Magama,0.4578401,0.299851665,0.239970944,0.453197222,2,july,2011,PBO,0.472155733,0.745268762,0.65
Mariga,Oke-Ero,2022,Mariga,0.567272727,0.134482759,0.104,0.559722223,1,july,916,PBO,0.651231893,0.750344871,0.837392354
Mariga,Oke-Ero,2025,Mariga,0.567272727,0.134482759,0.104,0.559722223,2,july,2011,PBO,0.651231893,0.750344871,0.837392354
Mashegu,Oke-Ero,2022,Mashegu,0.509325571,0.389258964,0.338493542,0.46165788,1,july,916,PBO,0.469502121,0.74513138,0.65
Mashegu,Oke-Ero,2025,Mashegu,0.509325571,0.389258964,0.338493542,0.46165788,2,july,2011,PBO,0.469502121,0.74513138,0.65
Pailoro,Oke-Ero,2022,Pailoro,0.301705496,0.144856102,0.144546854,0.280317253,1,july,916,PBO,0.511626287,0.747006725,0.667277706
Pailoro,Oke-Ero,2025,Pailoro,0.301705496,0.144856102,0.144546854,0.280317253,2,july,2011,PBO,0.511626287,0.747006725,0.667277706
Lagelu,Akinyele,2020,Lagelu,0.565263725,0.509640296,0.403745521,0.490734369,1,may,131,Urban areas,0.345490307,0.414987723,0.53
Lagelu,Akinyele,2023,Lagelu,0.565263725,0.509640296,0.403745521,0.490734369,2,may,1226,Urban areas,0.345490307,0.414987723,0.53
Mokwa,Oke-Ero,2022,Mokwa,0.589638495,0.318833548,0.301951126,0.563498192,1,july,916,PBO,0.422191007,0.742100564,0.65
Mokwa,Oke-Ero,2025,Mokwa,0.589638495,0.318833548,0.301951126,0.563498192,2,july,2011,PBO,0.422191007,0.742100564,0.65
Muya,Giwa,2022,Muya,0.634883721,0.216666667,0.046428572,0.512676056,1,august,953,PBO,0.602049914,0.749507024,0.790792032
Muya,Giwa,2025,Muya,0.634883721,0.216666667,0.046428572,0.512676056,2,august,2048,PBO,0.602049914,0.749507024,0.790792032
Abeokuta South,Uzo-Uwani,2021,Abeokuta South,0.491553273,0.827650779,0.227792284,0.33449325,1,june,527,PBO,0.443245868,0.74359875,0.65
Abeokuta South,Uzo-Uwani,2024,Abeokuta South,0.491553273,0.827650779,0.227792284,0.33449325,2,june,1622,PBO,0.443245868,0.74359875,0.65
Ijebu North,Owan East,2021,Ijebu North,0.725710249,0.487248107,0.457711704,0.272319979,1,march,496,PBO,0.308615406,0.726304115,0.65
Ijebu North,Owan East,2024,Ijebu North,0.725710249,0.487248107,0.457711704,0.272319979,2,march,1591,PBO,0.308615406,0.726304115,0.65
Rafi,Oke-Ero,2022,Rafi,0.589304113,0.504518261,0.372580256,0.598483967,1,july,916,PBO,0.550360117,0.748275428,0.727151399
Rafi,Oke-Ero,2025,Rafi,0.589304113,0.504518261,0.372580256,0.598483967,2,july,2011,PBO,0.550360117,0.748275428,0.727151399
Rijau,Alkaleri,2022,Rijau,0.629895132,1,0.830555556,1,1,july,916,PBO,0.589881947,0.749254902,0.777296693
Rijau,Alkaleri,2025,Rijau,0.629895132,1,0.830555556,1,2,july,2011,PBO,0.589881947,0.749254902,0.777296693
Ado-Odo/Ota,Uzo-Uwani,2021,Ado-Odo-Ota,0.568290653,0.582162004,0.376797546,0.400864386,1,june,527,PBO,0.405185074,0.740672987,0.65
Ado-Odo/Ota,Uzo-Uwani,2024,Ado-Odo-Ota,0.568290653,0.582162004,0.376797546,0.400864386,2,june,1622,PBO,0.405185074,0.740672987,0.65
Ijebu North East,Oke-Ero,2021,Ijebu North East,0.144444444,0.389258964,0.338493542,0.086666667,1,july,551,PBO,0.396632199,0.739868623,0.65
Ijebu North East,Oke-Ero,2024,Ijebu North East,0.144444444,0.389258964,0.338493542,0.086666667,2,july,1646,PBO,0.396632199,0.739868623,0.65
Shiroro,Oke-Ero,2022,Shiroro,0.344714993,0.235710353,0.37126314,0.382736792,1,july,916,PBO,0.564594834,0.748659521,0.746389585
Shiroro,Oke-Ero,2025,Shiroro,0.344714993,0.235710353,0.37126314,0.382736792,2,july,2011,PBO,0.564594834,0.748659521,0.746389585
Suleja,Giwa,2022,Suleja,0.536812617,0.39,0.20351096,0.305735063,1,august,953,PBO,0.574948442,0.748915838,0.75953125
Suleja,Giwa,2025,Suleja,0.536812617,0.39,0.20351096,0.305735063,2,august,2048,PBO,0.574948442,0.748915838,0.75953125
Tafa,Oke-Ero,2022,Tafa,0.787878788,0.676,0.446875,0.598412698,1,july,916,PBO,0.544339269,0.748100929,0.718587654
Tafa,Oke-Ero,2025,Tafa,0.787878788,0.676,0.446875,0.598412698,2,july,2011,PBO,0.544339269,0.748100929,0.718587654
Wushishi,Oke-Ero,2022,Wushishi,0.509325571,0.389258964,0.338493542,0.46165788,1,july,916,PBO,0.567422283,0.748731353,0.750047765
Wushishi,Oke-Ero,2025,Wushishi,0.509325571,0.389258964,0.338493542,0.46165788,2,july,2011,PBO,0.567422283,0.748731353,0.750047765
Abeokuta North,Owan East,2021,Abeokuta North,0.72610694,0.659685546,0.515277073,0.666070257,1,march,496,PBO,0.429058332,0.742619287,0.65
Abeokuta North,Owan East,2024,Abeokuta North,0.72610694,0.659685546,0.515277073,0.666070257,2,march,1591,PBO,0.429058332,0.742619287,0.65
Egbado South,Uzo-Uwani,2021,Egbado South,0.267145624,0.493118999,0.278174757,0.33787176,1,june,527,PBO,0.38366582,0.738522561,0.65
Egbado South,Uzo-Uwani,2024,Egbado South,0.267145624,0.493118999,0.278174757,0.33787176,2,june,1622,PBO,0.38366582,0.738522561,0.65
Ewekoro,Uzo-Uwani,2021,Ewekoro,1,0.883641595,0.624373374,0.827863924,1,june,527,PBO,0.487001134,0.745985924,0.65
Ewekoro,Uzo-Uwani,2024,Ewekoro,1,0.883641595,0.624373374,0.827863924,2,june,1622,PBO,0.487001134,0.745985924,0.65
Ifo,Uzo-Uwani,2021,Ifo,0.50221032,0.396334403,0.308596412,0.259485168,1,june,527,PBO,0.430900956,0.742753307,0.65
Ifo,Uzo-Uwani,2024,Ifo,0.50221032,0.396334403,0.308596412,0.259485168,2,june,1622,PBO,0.430900956,0.742753307,0.65
Ijebu East,Oke-Ero,2021,Ijebu East,0.65,0.216666667,0.338493542,0.241860466,1,july,551,PBO,0.42630383,0.742414929,0.65
Ijebu East,Oke-Ero,2024,Ijebu East,0.65,0.216666667,0.338493542,0.241860466,2,july,1646,PBO,0.42630383,0.742414929,0.65
Ijebu ode,Owan East,2021,Ijebu ode,0.971176441,0.491387556,0.151433695,0.341081672,1,march,496,PBO,0.370794776,0.737015026,0.65
Ijebu ode,Owan East,2024,Ijebu ode,0.971176441,0.491387556,0.151433695,0.341081672,2,march,1591,PBO,0.370794776,0.737015026,0.65
Ikenne,Owan East,2021,Ikenne,0.2,0.54463067,0.325,0.104,1,march,496,PBO,0.382682373,0.738413711,0.65
Ikenne,Owan East,2024,Ikenne,0.2,0.54463067,0.325,0.104,2,march,1591,PBO,0.382682373,0.738413711,0.65
Obafemi-Owode,Owan East,2021,Obafemi-Owode,0.700765974,0.634020725,0.401505541,0.509256025,1,march,496,PBO,0.396257357,0.739831921,0.65
Obafemi-Owode,Owan East,2024,Obafemi-Owode,0.700765974,0.634020725,0.401505541,0.509256025,2,march,1591,PBO,0.396257357,0.739831921,0.65
Odeda,Oke-Ero,2021,Odeda,1,0.590909092,0.39,0.65,1,july,551,PBO,0.380143878,0.738128067,0.65
Odeda,Oke-Ero,2024,Odeda,1,0.590909092,0.39,0.65,2,july,1646,PBO,0.380143878,0.738128067,0.65
Odogbolu,Owan East,2021,Odogbolu,0.52,0.433333333,0.866666667,0.332558139,1,march,496,PBO,0.402893026,0.740463496,0.65
Odogbolu,Owan East,2024,Odogbolu,0.52,0.433333333,0.866666667,0.332558139,2,march,1591,PBO,0.402893026,0.740463496,0.65
Ogun waterside,Owan East,2021,Ogun waterside,0.603761272,0.54463067,0.446968517,0.494159168,1,march,496,PBO,0.440646451,0.743428018,0.65
Ogun waterside,Owan East,2024,Ogun waterside,0.603761272,0.54463067,0.446968517,0.494159168,2,march,1591,PBO,0.440646451,0.743428018,0.65
Remo North,Owan East,2021,Remo North,0.764705882,0.433333333,0.446968517,0.254347826,1,march,496,PBO,0.322328246,0.729284044,0.65
Remo North,Owan East,2024,Remo North,0.764705882,0.433333333,0.446968517,0.254347826,2,march,1591,PBO,0.322328246,0.729284044,0.65
Shagamu,Uzo-Uwani,2021,Shagamu,0.374722804,0.330724037,0.219594574,0.264817874,1,june,527,Urban areas,0.440001033,0.491958645,0.53
Shagamu,Uzo-Uwani,2024,Shagamu,0.374722804,0.330724037,0.219594574,0.264817874,2,june,1622,Urban areas,0.440001033,0.491958645,0.53
Akoko North East,Oke-Ero,2020,Akoko North East,0.725158295,0.889065901,0.846828787,0.768208736,1,july,186,PBO,0.346553372,0.733614536,0.65
Akoko North East,Oke-Ero,2023,Akoko North East,0.725158295,0.889065901,0.846828787,0.768208736,2,july,1281,PBO,0.346553372,0.733614536,0.65
Akoko North West,Oke-Ero,2020,Akoko North West,0.533671262,0.684825601,0.334346669,0.407446586,1,july,186,PBO,0.316763911,0.728126692,0.65
Akoko North West,Oke-Ero,2023,Akoko North West,0.533671262,0.684825601,0.334346669,0.407446586,2,july,1281,PBO,0.316763911,0.728126692,0.65
Akoko South East,Oke-Ero,2020,Akoko South East,0.505555556,0.52,0.505555556,0.477941177,1,july,186,PBO,0.347034531,0.733690227,0.65
Akoko South East,Oke-Ero,2023,Akoko South East,0.505555556,0.52,0.505555556,0.477941177,2,july,1281,PBO,0.347034531,0.733690227,0.65
Akoko South West,Oke-Ero,2020,Akoko South West,0.925405452,0.846342484,0.742651465,0.747249103,1,july,186,PBO,0.330802879,0.73092257,0.65
Akoko South West,Oke-Ero,2023,Akoko South West,0.925405452,0.846342484,0.742651465,0.747249103,2,july,1281,PBO,0.330802879,0.73092257,0.65
Akure North,Owan East,2020,Akure North,0.305882353,0.185714286,0.4875,0.240740741,1,march,131,PBO,0.337034585,0.732039367,0.65
Akure North,Owan East,2023,Akure North,0.305882353,0.185714286,0.4875,0.240740741,2,march,1226,PBO,0.337034585,0.732039367,0.65
Ifedayo,Oke-Ero,2020,Ifedayo,0.8,0.577777777,0.606666667,0.624,1,july,186,PBO,0.271238016,0.715516421,0.65
Ifedayo,Oke-Ero,2023,Ifedayo,0.8,0.577777777,0.606666667,0.624,2,july,1281,PBO,0.271238016,0.715516421,0.65
Akure South,Owan East,2020,Akure South,0.557142858,0.73125,0.65,0.590909092,1,march,131,PBO,0.299585483,0.724089439,0.65
Akure South,Owan East,2023,Akure South,0.557142858,0.73125,0.65,0.590909092,2,march,1226,PBO,0.299585483,0.724089439,0.65
Ese-Odo,Owan East,2020,Ese-Odo,0.722222223,0.65,0.611764706,0.680952381,1,march,131,PBO,0.298999586,0.72393812,0.65
Ese-Odo,Owan East,2023,Ese-Odo,0.722222223,0.65,0.611764706,0.680952381,2,march,1226,PBO,0.298999586,0.72393812,0.65
Idanre,Akinyele,2020,Idanre,0.565263725,0.509640296,0.403745521,0.490734369,1,may,131,PBO,0.311424686,0.726950397,0.65
Idanre,Akinyele,2023,Idanre,0.565263725,0.509640296,0.403745521,0.490734369,2,may,1226,PBO,0.311424686,0.726950397,0.65
Ifedore,Oke-Ero,2020,Ifedore,0.695316981,0.892461157,0.497763425,0.674715774,1,july,186,PBO,0.373640917,0.737364382,0.65
Ifedore,Oke-Ero,2023,Ifedore,0.695316981,0.892461157,0.497763425,0.674715774,2,july,1281,PBO,0.373640917,0.737364382,0.65
Ile-Oluji-Okeigbo,Akinyele,2020,Ile-Oluji-Okeigbo,1,0.659665211,0.541187148,0.696285234,1,may,131,PBO,0.384384096,0.738601432,0.65
Ile-Oluji-Okeigbo,Akinyele,2023,Ile-Oluji-Okeigbo,1,0.659665211,0.541187148,0.696285234,2,may,1226,PBO,0.384384096,0.738601432,0.65
Irele,Akinyele,2020,Irele,0.866666667,0.693333333,0.789285714,0.662264151,1,may,131,PBO,0.393822894,0.739590471,0.65
Irele,Akinyele,2023,Irele,0.866666667,0.693333333,0.789285714,0.662264151,2,may,1226,PBO,0.393822894,0.739590471,0.65
Odigbo,Akinyele,2020,Odigbo,0.886271108,0.857747519,0.691199998,0.785171652,1,may,131,PBO,0.423307719,0.742187036,0.65
Odigbo,Akinyele,2023,Odigbo,0.886271108,0.857747519,0.691199998,0.785171652,2,may,1226,PBO,0.423307719,0.742187036,0.65
Ifelodun2,Akinyele,2020,Ifelodun2,0.433333333,0.433333333,0.086666667,0.530612245,1,may,131,PBO,0.400279219,0.740219247,0.65
Ifelodun2,Akinyele,2023,Ifelodun2,0.433333333,0.433333333,0.086666667,0.530612245,2,may,1226,PBO,0.400279219,0.740219247,0.65
Okitipupa,Owan East,2020,Okitipupa,0.544633978,0.377940395,0.351522813,0.489321983,1,march,131,PBO,0.400233097,0.740214885,0.65
Okitipupa,Owan East,2023,Okitipupa,0.544633978,0.377940395,0.351522813,0.489321983,2,march,1226,PBO,0.400233097,0.740214885,0.65
Ondo East,Akinyele,2020,Ondo East,0.835714286,0.590909092,0.699999999,0.987037037,1,may,131,PBO,0.359070133,0.735470693,0.65
Ondo East,Akinyele,2023,Ondo East,0.835714286,0.590909092,0.699999999,0.987037037,2,may,1226,PBO,0.359070133,0.735470693,0.65
Ondo West,Akinyele,2020,Ondo West,0.901718321,0.727390624,0.546128422,0.67231801,1,may,131,PBO,0.391888362,0.739394724,0.65
Ondo West,Akinyele,2023,Ondo West,0.901718321,0.727390624,0.546128422,0.67231801,2,may,1226,PBO,0.391888362,0.739394724,0.65
Ose,Owan East,2020,Ose,0.88044515,0.800387227,0.799603176,0.743114602,1,march,131,PBO,0.341879574,0.732859996,0.65
Ose,Owan East,2023,Ose,0.88044515,0.800387227,0.799603176,0.743114602,2,march,1226,PBO,0.341879574,0.732859996,0.65
Owo,Owan East,2020,Owo,0.949770164,0.969483497,0.693461525,0.781640916,1,march,131,PBO,0.289251141,0.721272468,0.65
Owo,Owan East,2023,Owo,0.949770164,0.969483497,0.693461525,0.781640916,2,march,1226,PBO,0.289251141,0.721272468,0.65
Aiyedade,Akinyele,2020,Aiyedade,0.500000001,0.4875,0.541666667,0.361111111,1,may,131,PBO,0.401428384,0.740327343,0.65
Aiyedade,Akinyele,2023,Aiyedade,0.500000001,0.4875,0.541666667,0.361111111,2,may,1226,PBO,0.401428384,0.740327343,0.65
Aiyedire,Akinyele,2020,Aiyedire,0.565263725,0.509640296,0.403745521,0.490734369,1,may,131,PBO,0.440828641,0.743440107,0.65
Aiyedire,Akinyele,2023,Aiyedire,0.565263725,0.509640296,0.403745521,0.490734369,2,may,1226,PBO,0.440828641,0.743440107,0.65
Atakumosa East,Oke-Ero,2020,Atakumosa East,0.273684211,0.371428572,0.65,0.314516129,1,july,186,PBO,0.438640296,0.743293664,0.65
Atakumosa East,Oke-Ero,2023,Atakumosa East,0.273684211,0.371428572,0.65,0.314516129,2,july,1281,PBO,0.438640296,0.743293664,0.65
Orolu,Oke-Ero,2020,Orolu,0.552385122,0.450900861,0.276498205,0.412908699,1,july,186,PBO,0.499090523,0.746511232,0.65
Orolu,Oke-Ero,2023,Orolu,0.552385122,0.450900861,0.276498205,0.412908699,2,july,1281,PBO,0.499090523,0.746511232,0.65
Atakumosa West,Akinyele,2020,Atakumosa West,0.371428572,0.325,0.500000001,0.319672131,1,may,131,PBO,0.441512439,0.743485314,0.65
Atakumosa West,Akinyele,2023,Atakumosa West,0.371428572,0.325,0.500000001,0.319672131,2,may,1226,PBO,0.441512439,0.743485314,0.65
Boluwaduro,Akinyele,2020,Boluwaduro,0.495630537,0.289115385,0.139419501,0.401040098,1,may,131,PBO,0.300398529,0.724297832,0.65
Boluwaduro,Akinyele,2023,Boluwaduro,0.495630537,0.289115385,0.139419501,0.401040098,2,may,1226,PBO,0.300398529,0.724297832,0.65
Boripe,Akinyele,2020,Boripe,0.615789474,0.26,0.758333333,0.567272727,1,may,131,PBO,0.354570478,0.73482966,0.65
Boripe,Akinyele,2023,Boripe,0.615789474,0.26,0.758333333,0.567272727,2,may,1226,PBO,0.354570478,0.73482966,0.65
Ede North,Akinyele,2020,Ede North,0.565263725,0.509640296,0.403745521,0.490734369,1,may,131,PBO,0.389785625,0.739177967,0.65
Ede North,Akinyele,2023,Ede North,0.565263725,0.509640296,0.403745521,0.490734369,2,may,1226,PBO,0.389785625,0.739177967,0.65
Ede South,Akinyele,2020,Ede South,0.565263725,0.509640296,0.403745521,0.490734369,1,may,131,PBO,0.412666127,0.741327563,0.65
Ede South,Akinyele,2023,Ede South,0.565263725,0.509640296,0.403745521,0.490734369,2,may,1226,PBO,0.412666127,0.741327563,0.65
Egbedore,Akinyele,2020,Egbedore,0.590483062,0.489635025,0.346187851,0.552732202,1,may,131,PBO,0.43475278,0.743026704,0.65
Egbedore,Akinyele,2023,Egbedore,0.590483062,0.489635025,0.346187851,0.552732202,2,may,1226,PBO,0.43475278,0.743026704,0.65
Ejigbo,Akinyele,2020,Ejigbo,0.611370215,0.291975666,0.361731274,0.562274651,1,may,131,PBO,0.431935286,0.742827611,0.65
Ejigbo,Akinyele,2023,Ejigbo,0.611370215,0.291975666,0.361731274,0.562274651,2,may,1226,PBO,0.431935286,0.742827611,0.65
Ife Central,Akinyele,2020,Ife Central,0.482119205,0.472727273,0.146478873,0.200671141,1,may,131,Urban areas,0.443838578,0.495002812,0.53
Ife Central,Akinyele,2023,Ife Central,0.482119205,0.472727273,0.146478873,0.200671141,2,may,1226,Urban areas,0.443838578,0.495002812,0.53
Ife East,Akinyele,2020,Ife East,0.472727273,0.866666667,0.403745521,0.135820896,1,may,131,Urban areas,0.454795344,0.503641962,0.53
Ife East,Akinyele,2023,Ife East,0.472727273,0.866666667,0.403745521,0.135820896,2,may,1226,Urban areas,0.454795344,0.503641962,0.53
Ife North,Akinyele,2020,Ife North,0.107202949,0.088428002,0.071075495,0.094371488,1,may,131,Urban areas,0.417284269,0.473764721,0.53
Ife North,Akinyele,2023,Ife North,0.107202949,0.088428002,0.071075495,0.094371488,2,may,1226,Urban areas,0.417284269,0.473764721,0.53
Ife South,Akinyele,2020,Ife South,0.565263725,0.509640296,0.403745521,0.490734369,1,may,131,PBO,0.40603638,0.740749702,0.65
Ife South,Akinyele,2023,Ife South,0.565263725,0.509640296,0.403745521,0.490734369,2,may,1226,PBO,0.40603638,0.740749702,0.65
Ila,Oke-Ero,2020,Ila,0.43821507,0.598090275,0.469927838,0.367275485,1,july,186,PBO,0.32967771,0.730713208,0.65
Ila,Oke-Ero,2023,Ila,0.43821507,0.598090275,0.469927838,0.367275485,2,july,1281,PBO,0.32967771,0.730713208,0.65
Ilesha East,Owan East,2020,Ilesha East,0.108333333,0.185714286,0.076470588,0.26,1,march,131,PBO,0.40077994,0.740266485,0.65
Ilesha East,Owan East,2023,Ilesha East,0.108333333,0.185714286,0.076470588,0.26,2,march,1226,PBO,0.40077994,0.740266485,0.65
Ilesha West,Akinyele,2020,Ilesha West,0.33191489,0.422011763,0.299492384,0.316865611,1,may,131,PBO,0.387460247,0.738933305,0.65
Ilesha West,Akinyele,2023,Ilesha West,0.33191489,0.422011763,0.299492384,0.316865611,2,may,1226,PBO,0.387460247,0.738933305,0.65
Irepodun2,Akinyele,2020,Irepodun2,0.572,0.699999999,0.615789474,0.283636363,1,may,131,PBO,0.48248331,0.745776531,0.65
Irepodun2,Akinyele,2023,Irepodun2,0.572,0.699999999,0.615789474,0.283636363,2,may,1226,PBO,0.48248331,0.745776531,0.65
Irewole,Akinyele,2020,Irewole,0.327679641,0.136159603,0.103563972,0.200641034,1,may,131,PBO,0.390385171,0.739240199,0.65
Irewole,Akinyele,2023,Irewole,0.327679641,0.136159603,0.103563972,0.200641034,2,may,1226,PBO,0.390385171,0.739240199,0.65
Isokan,Akinyele,2020,Isokan,0.565263725,0.509640296,0.403745521,0.490734369,1,may,131,PBO,0.367314771,0.736574739,0.65
Isokan,Akinyele,2023,Isokan,0.565263725,0.509640296,0.403745521,0.490734369,2,may,1226,PBO,0.367314771,0.736574739,0.65
Iwo,Akinyele,2020,Iwo,0.366530208,0.390601452,0.296324006,0.362179827,1,may,131,PBO,0.456747451,0.744428187,0.65
Iwo,Akinyele,2023,Iwo,0.366530208,0.390601452,0.296324006,0.362179827,2,may,1226,PBO,0.456747451,0.744428187,0.65
Osogbo,Owan East,2020,Osogbo,0.321688779,0.26,0.202331216,0.412934136,1,march,131,PBO,0.402576327,0.740434208,0.65
Osogbo,Owan East,2023,Osogbo,0.321688779,0.26,0.202331216,0.412934136,2,march,1226,PBO,0.402576327,0.740434208,0.65
Obokun,Akinyele,2020,Obokun,0.565263725,0.509640296,0.403745521,0.490734369,1,may,131,PBO,0.323000927,0.72941944,0.65
Obokun,Akinyele,2023,Obokun,0.565263725,0.509640296,0.403745521,0.490734369,2,may,1226,PBO,0.323000927,0.72941944,0.65
Odo-Otin,Oke-Ero,2020,Odo-Otin,0.45257141,0.634266937,0.337760918,0.393902582,1,july,186,PBO,0.424052511,0.742244242,0.65
Odo-Otin,Oke-Ero,2023,Odo-Otin,0.45257141,0.634266937,0.337760918,0.393902582,2,july,1281,PBO,0.424052511,0.742244242,0.65
Ola-oluwa,Akinyele,2020,Ola-oluwa,0.565263725,0.509640296,0.403745521,0.490734369,1,may,131,PBO,0.43559805,0.743085504,0.65
Ola-oluwa,Akinyele,2023,Ola-oluwa,0.565263725,0.509640296,0.403745521,0.490734369,2,may,1226,PBO,0.43559805,0.743085504,0.65
Olorunda,Akinyele,2020,Olorunda,0.565263725,0.509640296,0.403745521,0.490734369,1,may,131,PBO,0.431272633,0.742780083,0.65
